C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ,gender
male,1,1,3,2.01411E+13,2.0161E+13,103,698,12,10,0,0,0,90,3,0,0,10,0.594368208,493,1
unknown,3,0,0,2.00612E+13,2.01707E+13,51,3881,31,32,1,0,0,1,3,3,0,44,1.865008032,1277,0
unknown,3,0,0,2.01408E+13,2.01408E+13,62,8,3,2,1,0,0,1,0,0,0,61,1.865008032,1277,0
unknown,1,0,3,2.0131E+13,2.01405E+13,61,213,31,24,1,0,0,5,0,5,1,45,0.411985187,297,1
unknown,3,3,1,2.0081E+13,2.01709E+13,6463,3271,777,2698,51,0,0,12,4,7,27,5673,0.66167318,477,0
male,1,3,3,2.00609E+13,2.01602E+13,1007,3460,181,506,43,0,0,107,84,67,21,628,1.481654138,1596,1
male,1,1,3,2.00606E+13,2.01601E+13,214,3516,58,67,13,0,0,9,0,9,5,188,0.594368208,493,1
unknown,1,2,0,2.00504E+13,2.01409E+13,301,3417,91,98,2,0,0,6,12,21,12,248,1.204403165,647,1
unknown,3,1,1,2.01706E+13,2.01706E+13,149,5,5,118,2,0,0,7,0,0,0,142,0.997535302,994,0
male,3,2,3,2.01111E+13,2.01409E+13,387,1047,50,231,9,0,0,42,0,0,4,242,0.831953525,917,1
unknown,3,2,2,2.01608E+13,2.01708E+13,308,353,30,16,0,0,0,1,0,38,8,261,0.915024129,978,0
male,3,1,0,2.00806E+13,2.01304E+13,115,1775,24,35,4,0,0,3,6,0,21,85,1.29126263,974,1
unknown,3,2,2,2.00612E+13,2.01403E+13,532,2670,82,205,7,0,0,14,18,17,36,361,0.915024129,978,0
unknown,1,2,1,2.00803E+13,2.01709E+13,310,3462,97,108,6,0,0,30,65,20,89,74,0.982449109,752,1
unknown,3,2,2,2.00905E+13,2.01706E+13,822,2958,83,629,0,0,0,38,35,5,65,657,0.915024129,978,0
unknown,1,2,2,2.01009E+13,2.01708E+13,275,2536,102,115,3,0,0,8,20,6,2,230,0.915024129,978,1
male,1,3,3,2.01409E+13,2.01708E+13,2624,1043,267,173,18,0,0,126,11,0,35,767,1.481654138,1596,1
male,3,2,2,2.00708E+13,2.01709E+13,290,3703,85,166,3,0,0,40,0,4,8,219,0.915024129,978,1
unknown,3,1,2,2.01209E+13,2.01502E+13,143,858,10,22,3,15,1,23,8,4,7,97,1.027717097,841,0
unknown,3,0,2,2.00511E+13,2.01412E+13,50,3329,25,30,1,0,0,10,4,2,0,33,0.800528377,664,0
unknown,1,1,1,2.00711E+13,2.01611E+13,110,3275,42,47,5,0,0,3,0,10,4,80,0.997535302,994,1
unknown,3,0,1,2.00602E+13,2.01311E+13,76,2823,27,41,5,0,0,1,0,3,0,72,1.057149316,1074,0
unknown,3,2,3,2.00903E+13,2.01603E+13,363,2557,154,139,2,0,0,52,10,20,27,219,0.831953525,917,0
unknown,3,0,3,2.0101E+13,2.0151E+13,93,1848,21,68,1,0,0,6,1,0,2,82,0.411985187,297,0
unknown,3,3,1,2.01207E+13,2.01709E+13,3991,1915,618,953,103,0,0,125,82,64,96,3525,0.66167318,477,0
unknown,3,2,1,2.01308E+13,2.01404E+13,499,245,73,209,4,0,0,3,41,84,77,281,0.982449109,752,0
unknown,1,2,1,2.00604E+13,2.01611E+13,502,3872,87,120,13,0,0,4,0,0,2,473,0.982449109,752,1
male,1,3,3,2.01205E+13,2.0171E+13,2824,1962,487,2164,1,0,0,55,58,17,953,1556,1.481654138,1596,1
unknown,1,1,1,2.01212E+13,2.01305E+13,178,154,45,38,6,0,0,1,0,0,0,146,0.997535302,994,1
unknown,3,2,2,2.01304E+13,2.01401E+13,283,295,56,146,1,0,0,18,10,1,12,218,0.915024129,978,0
male,3,0,0,2.01002E+13,2.01204E+13,76,804,14,8,1,0,0,1,0,0,0,64,1.865008032,1277,1
unknown,3,0,0,2.01412E+13,2.01505E+13,56,156,4,13,0,0,0,1,6,11,17,21,1.865008032,1277,0
unknown,3,0,0,2.01503E+13,2.01707E+13,64,876,13,62,0,0,0,1,0,0,0,63,1.865008032,1277,0
male,3,0,3,2.01409E+13,2.01409E+13,62,21,6,8,0,0,0,46,0,5,3,6,0.411985187,297,1
male,1,2,1,2.00507E+13,2.01704E+13,236,4288,116,137,2,0,0,7,1,24,11,186,0.982449109,752,1
unknown,1,3,3,2.00509E+13,2.01308E+13,3367,2896,548,993,41,0,0,65,303,270,117,2541,1.481654138,1596,1
unknown,1,3,2,2.0061E+13,2.0131E+13,1228,2562,349,478,11,0,0,391,47,12,41,602,1.005226945,817,1
male,1,3,1,2.01402E+13,2.01709E+13,1684,1334,327,228,156,0,0,11,2,3,7,1648,0.66167318,477,1
unknown,3,3,2,2.01506E+13,2.01709E+13,8562,822,536,1879,230,0,0,355,85,340,383,7123,1.005226945,817,0
male,3,3,0,2.0061E+13,2.01703E+13,2605,3797,773,1462,9,0,0,2,89,13,2,2369,0.865617488,412,1
unknown,3,2,1,2.00605E+13,2.01202E+13,354,2115,127,119,10,0,0,4,0,34,17,289,0.982449109,752,0
unknown,1,0,1,2.01404E+13,2.01406E+13,74,58,5,17,0,0,0,2,0,0,0,72,1.057149316,1074,1
unknown,3,1,2,2.00607E+13,2.01207E+13,138,2219,38,83,0,0,0,9,5,6,7,107,1.027717097,841,0
unknown,1,0,1,2.01007E+13,2.01208E+13,73,759,19,19,0,0,0,3,0,1,23,46,1.057149316,1074,1
male,1,1,3,2.00807E+13,2.01704E+13,178,3213,71,57,6,0,0,16,35,19,52,47,0.594368208,493,1
male,1,1,0,2.01406E+13,2.01709E+13,108,1193,38,13,5,0,0,1,0,0,2,105,1.29126263,974,1
unknown,3,1,1,2.00604E+13,2.01707E+13,206,4109,68,52,4,0,0,6,0,0,11,189,0.997535302,994,0
male,1,3,1,2.01101E+13,2.01308E+13,1728,926,238,701,51,1,0,60,47,82,201,1302,0.66167318,477,1
unknown,1,1,0,2.00811E+13,2.01701E+13,111,2970,48,62,1,0,0,1,0,0,0,110,1.29126263,974,1
unknown,1,0,1,2.00705E+13,2.01609E+13,87,3391,34,45,16,0,0,7,0,5,0,64,1.057149316,1074,1
unknown,1,2,1,2.0121E+13,2.01603E+13,442,1230,64,90,4,0,0,15,0,9,0,407,0.982449109,752,1
unknown,1,2,3,2.00912E+13,2.01709E+13,592,2816,141,105,0,0,0,35,8,16,21,506,0.831953525,917,1
male,1,2,3,2.00608E+13,2.01709E+13,519,4052,177,152,12,0,0,212,16,56,23,207,0.831953525,917,1
male,3,2,3,2.01006E+13,2.01506E+13,360,1833,39,57,12,0,0,159,0,4,18,179,0.831953525,917,1
male,1,3,3,2.0091E+13,2.01604E+13,5539,2391,182,1039,807,0,0,59,0,9,54,5022,1.481654138,1596,1
male,3,0,2,2.01503E+13,2.01706E+13,51,834,14,24,0,0,0,2,0,2,8,39,0.800528377,664,1
male,3,2,3,2.01009E+13,2.01309E+13,451,1101,134,131,4,0,0,36,13,33,44,305,0.831953525,917,1
male,1,0,2,2.01207E+13,2.0121E+13,55,76,18,14,2,0,0,13,0,0,11,27,0.800528377,664,1
male,3,1,0,2.01306E+13,2.01709E+13,206,1558,39,93,3,0,0,39,1,4,0,150,1.29126263,974,1
unknown,3,1,2,2.01501E+13,2.01603E+13,133,433,7,19,0,0,0,1,0,0,5,126,1.027717097,841,0
unknown,3,1,0,2.00703E+13,2.01311E+13,189,2454,94,85,10,0,0,1,1,2,19,164,1.29126263,974,0
male,1,1,2,2.0081E+13,2.01704E+13,158,3122,81,80,2,0,0,9,1,4,0,135,1.027717097,841,1
male,1,0,3,2.01409E+13,2.01611E+13,69,813,31,19,0,0,0,16,0,0,0,34,0.411985187,297,1
unknown,1,3,1,2.00803E+13,2.01605E+13,1667,2970,311,248,2,0,0,2,7,11,37,1526,0.66167318,477,1
male,3,0,0,2.00909E+13,2.01311E+13,58,1522,23,21,10,0,0,1,0,1,0,55,1.865008032,1277,1
unknown,3,3,2,2.01501E+13,2.01709E+13,1160,986,211,395,40,0,0,3,0,7,3,1144,1.005226945,817,0
unknown,1,0,1,2.01112E+13,2.01201E+13,54,28,8,16,5,0,0,1,0,0,0,53,1.057149316,1074,1
unknown,3,1,0,2.01103E+13,2.01401E+13,169,1023,64,23,1,0,0,5,1,6,1,155,1.29126263,974,0
male,3,0,0,2.01109E+13,2.01409E+13,82,1088,42,47,0,0,0,5,2,0,0,74,1.865008032,1277,1
unknown,1,2,3,2.00704E+13,2.01702E+13,433,3573,158,238,11,0,0,57,23,19,15,305,0.831953525,917,1
unknown,1,2,2,2.00502E+13,2.01709E+13,629,4609,388,336,7,0,0,7,11,7,15,552,0.915024129,978,1
unknown,1,0,2,2.01109E+13,2.01602E+13,90,1612,38,24,4,0,0,7,2,0,2,79,0.800528377,664,1
unknown,2,0,1,2.0161E+13,2.0161E+13,66,4,2,1,0,0,0,66,0,0,0,0,1.057149316,1074,2
unknown,2,0,1,2.01411E+13,2.01503E+13,73,123,5,3,0,0,0,72,1,0,0,0,1.057149316,1074,2
male,3,3,3,2.00801E+13,2.01703E+13,1807,3355,467,522,95,0,0,24,12,229,45,1473,1.481654138,1596,1
male,3,3,3,2.00705E+13,2.01707E+13,1141,3722,224,340,44,0,0,9,15,81,35,992,1.481654138,1596,1
unknown,1,1,2,2.00505E+13,2.01207E+13,158,2632,37,40,9,0,0,21,2,2,11,116,1.027717097,841,1
male,3,2,1,2.01707E+13,2.01709E+13,386,88,40,176,0,0,0,7,0,0,2,374,0.982449109,752,1
unknown,3,0,2,2.00903E+13,2.01211E+13,72,1321,10,18,1,0,0,26,0,4,4,33,0.800528377,664,0
unknown,1,1,1,2.01001E+13,2.01305E+13,135,1217,25,29,10,0,0,3,0,0,0,129,0.997535302,994,1
unknown,1,0,2,2.0131E+13,2.01702E+13,75,1192,19,39,0,1,0,13,0,0,1,60,0.800528377,664,1
unknown,1,2,1,2.0051E+13,2.01709E+13,455,4361,246,248,1,0,0,5,0,7,6,425,0.982449109,752,1
unknown,1,2,0,2.00512E+13,2.01309E+13,508,2829,179,42,4,0,0,3,1,11,0,493,1.204403165,647,1
male,1,3,3,2.01208E+13,2.01709E+13,21571,1838,756,13158,376,3,0,562,1542,300,2207,14697,1.481654138,1596,1
male,1,1,3,2.01201E+13,2.01305E+13,114,498,25,102,0,0,0,8,0,0,2,103,0.594368208,493,1
male,1,1,1,2.01009E+13,2.01709E+13,114,2546,52,15,2,0,0,6,17,0,6,84,0.997535302,994,1
unknown,1,0,2,2.01605E+13,2.01703E+13,54,332,20,20,2,0,0,10,0,1,5,37,0.800528377,664,1
unknown,1,0,3,2.00604E+13,2.01401E+13,68,2821,26,29,5,0,0,19,0,3,2,42,0.411985187,297,1
unknown,2,1,0,2.01209E+13,2.01211E+13,112,70,19,17,1,0,0,1,3,12,5,91,1.29126263,974,2
male,3,1,1,2.01009E+13,2.01306E+13,101,1007,26,8,0,0,0,9,0,1,0,84,0.997535302,994,1
male,1,3,3,2.01512E+13,2.01709E+13,5691,656,275,1539,42,2,0,429,599,185,770,3514,1.481654138,1596,1
female,3,3,3,2.00702E+13,2.01709E+13,19974,3878,1127,5824,309,33,162,855,2987,1189,4183,8496,1.481654138,1596,2
male,3,3,1,2.00703E+13,2.01705E+13,3141,3720,165,57,7,0,0,157,29,14,28,2899,0.66167318,477,1
unknown,1,3,1,2.00803E+13,2.01512E+13,2267,2834,188,824,15,0,0,141,871,35,326,756,0.66167318,477,1
male,1,2,3,2.00704E+13,2.01706E+13,329,3701,52,41,10,0,0,111,0,0,0,208,0.831953525,917,1
unknown,3,3,0,2.01207E+13,2.01408E+13,851,760,75,184,44,0,0,14,0,0,2,305,0.865617488,412,0
unknown,3,3,2,2.00709E+13,2.01708E+13,857,3630,185,489,5,0,0,9,7,59,24,735,1.005226945,817,0
male,1,0,1,2.01011E+13,2.01307E+13,58,976,19,10,1,0,0,6,5,2,3,42,1.057149316,1074,1
unknown,3,0,3,2.00608E+13,2.01502E+13,70,3116,16,19,2,0,0,2,0,1,3,36,0.411985187,297,0
unknown,1,1,3,2.00708E+13,2.01206E+13,177,1786,20,26,7,0,0,34,0,1,11,127,0.594368208,493,1
unknown,3,2,3,2.00705E+13,2.01506E+13,700,2967,93,97,18,0,0,23,28,26,7,566,0.831953525,917,0
unknown,1,1,1,2.00603E+13,2.01504E+13,144,3306,59,60,1,0,0,4,2,1,5,132,0.997535302,994,1
unknown,3,3,0,2.00712E+13,2.01402E+13,1147,2257,184,92,29,0,0,10,0,6,12,1101,0.865617488,412,0
female,2,0,2,2.0111E+13,2.01309E+13,59,688,23,12,2,0,0,3,0,0,1,53,0.800528377,664,2
unknown,3,3,1,2.00505E+13,2.01709E+13,4819,4517,1575,1695,168,0,0,11,8,3,16,4753,0.66167318,477,0
unknown,3,3,1,2.00611E+13,2.01707E+13,5861,3906,783,1362,385,0,0,9,0,12,28,4465,0.66167318,477,0
unknown,3,1,0,2.00506E+13,2.01501E+13,101,3505,38,38,6,0,0,5,0,17,2,77,1.29126263,974,0
unknown,3,3,1,2.00601E+13,2.01709E+13,7194,4280,1243,3475,126,0,0,3,5,25,36,6080,0.66167318,477,0
unknown,3,2,0,2.01505E+13,2.01705E+13,424,747,45,98,0,0,0,1,0,0,0,398,1.204403165,647,0
unknown,1,3,3,2.00608E+13,2.01707E+13,1609,3989,199,318,56,0,0,18,0,22,18,1508,1.481654138,1596,1
unknown,1,2,2,2.0111E+13,2.01612E+13,229,1895,82,22,1,0,0,12,0,28,19,162,0.915024129,978,1
unknown,1,1,1,2.01005E+13,2.01501E+13,118,1697,40,34,4,0,0,3,0,3,0,108,0.997535302,994,1
unknown,3,3,2,2.00701E+13,2.01409E+13,893,2778,144,228,14,0,0,133,69,37,113,407,1.005226945,817,0
unknown,3,2,0,2.01609E+13,2.01708E+13,639,337,146,361,10,0,0,17,0,0,0,43,1.204403165,647,0
unknown,2,1,0,2.01511E+13,2.01708E+13,150,662,40,10,0,0,0,1,6,2,9,132,1.29126263,974,2
male,1,2,3,2.00604E+13,2.01505E+13,360,3296,117,119,14,0,0,61,5,4,5,261,0.831953525,917,1
male,3,0,0,2.01704E+13,2.01706E+13,75,71,15,21,2,0,0,2,0,0,2,70,1.865008032,1277,1
unknown,3,1,1,2.00905E+13,2.01602E+13,135,2449,30,28,0,0,0,5,0,32,0,98,0.997535302,994,0
male,1,3,2,2.00503E+13,2.01512E+13,1818,3932,475,860,32,0,0,275,130,32,110,987,1.005226945,817,1
male,3,1,0,2.01501E+13,2.01604E+13,175,472,39,54,1,0,0,1,5,8,5,137,1.29126263,974,1
male,1,2,2,2.00711E+13,2.01606E+13,293,3136,91,114,4,0,0,68,11,18,30,142,0.915024129,978,1
unknown,3,2,1,2.00702E+13,2.01704E+13,279,3735,103,109,7,0,0,7,0,8,5,259,0.982449109,752,0
unknown,3,1,0,2.00804E+13,2.01504E+13,110,2573,34,51,2,0,0,2,17,3,7,72,1.29126263,974,0
unknown,3,2,3,2.00612E+13,2.01408E+13,389,2823,219,361,3,0,0,8,0,0,1,331,0.831953525,917,0
unknown,3,1,1,2.01204E+13,2.01208E+13,123,126,17,10,1,0,0,1,0,6,1,115,0.997535302,994,0
unknown,1,3,2,2.00602E+13,2.01708E+13,1783,4189,471,906,82,0,0,11,0,11,2,1714,1.005226945,817,1
male,3,0,3,2.0131E+13,2.01509E+13,70,702,20,14,0,0,0,10,0,7,3,50,0.411985187,297,1
unknown,1,2,1,2.00805E+13,2.01606E+13,337,2946,83,95,26,0,0,12,0,0,13,310,0.982449109,752,1
male,3,1,2,2.00708E+13,2.01311E+13,125,2309,34,61,2,0,0,14,15,1,5,80,1.027717097,841,1
unknown,1,0,2,2.00703E+13,2.01706E+13,60,3756,41,35,0,0,0,5,4,3,0,47,0.800528377,664,1
unknown,2,0,2,2.01603E+13,2.01604E+13,64,37,11,34,0,0,0,1,1,0,3,42,0.800528377,664,2
unknown,3,0,3,2.00609E+13,2.01606E+13,55,3547,27,27,4,0,0,5,3,3,0,41,0.411985187,297,0
male,3,3,3,2.00605E+13,2.0131E+13,26998,2717,1242,15108,634,2,0,919,2253,862,1723,21077,1.481654138,1596,1
male,1,0,3,2.01103E+13,2.01303E+13,61,756,17,48,0,0,0,3,0,0,2,56,0.411985187,297,1
unknown,3,3,2,2.00901E+13,2.01302E+13,3583,1482,193,649,19,0,0,22,13,47,82,3402,1.005226945,817,0
unknown,3,2,0,2.01303E+13,2.0131E+13,743,202,98,76,22,0,0,475,0,30,0,234,1.204403165,647,0
unknown,3,2,1,2.01301E+13,2.01411E+13,334,695,123,64,8,0,0,4,0,3,0,324,0.982449109,752,0
unknown,1,0,0,2.00702E+13,2.01307E+13,87,2357,25,28,2,0,0,1,2,0,0,84,1.865008032,1277,1
male,3,3,0,2.00806E+13,2.01708E+13,920,3333,159,126,0,0,0,2,1,42,9,653,0.865617488,412,1
unknown,1,1,3,2.01405E+13,2.01707E+13,127,1138,26,69,0,0,0,2,1,20,2,99,0.594368208,493,1
unknown,1,3,3,2.00602E+13,2.01612E+13,19983,3946,1186,6447,633,0,0,97,32,105,103,16611,1.481654138,1596,1
unknown,3,0,0,2.01511E+13,2.01606E+13,62,204,16,32,0,0,0,3,15,0,4,23,1.865008032,1277,0
male,1,2,2,2.00412E+13,2.0141E+13,691,3604,179,241,40,0,0,41,1,39,29,562,0.915024129,978,1
male,3,1,1,2.01504E+13,2.01708E+13,170,845,58,69,3,0,0,56,4,18,1,85,0.997535302,994,1
unknown,3,1,2,2.00706E+13,2.01308E+13,194,2239,79,77,9,0,0,13,0,8,3,145,1.027717097,841,0
unknown,3,3,0,2.00606E+13,2.01709E+13,1848,4123,228,415,56,0,0,22,9,39,46,1544,0.865617488,412,0
unknown,3,2,3,2.00511E+13,2.01311E+13,799,2920,208,523,16,0,0,19,2,17,8,710,0.831953525,917,0
unknown,3,3,3,2.00902E+13,2.0171E+13,16639,3143,1864,8620,29,8,0,23,200,62,368,15859,1.481654138,1596,0
male,3,1,3,2.00807E+13,2.01507E+13,113,2573,29,76,5,0,0,20,1,0,2,85,0.594368208,493,1
unknown,1,0,3,2.01502E+13,2.01503E+13,61,39,6,17,0,0,0,26,0,0,31,0,0.411985187,297,1
male,1,2,1,2.00812E+13,2.01402E+13,295,1877,122,178,7,0,0,37,5,4,17,210,0.982449109,752,1
male,1,3,3,2.01007E+13,2.01709E+13,2392,2622,543,384,2,0,0,85,4,51,14,2149,1.481654138,1596,1
unknown,1,0,3,2.01002E+13,2.01202E+13,55,733,8,10,0,0,0,2,0,0,10,43,0.411985187,297,1
unknown,3,2,3,2.00706E+13,2.01508E+13,298,3014,34,42,2,0,0,138,2,13,16,98,0.831953525,917,0
male,1,3,3,2.01003E+13,2.01602E+13,5793,2150,586,1847,31,1,0,81,66,9,1845,2546,1.481654138,1596,1
male,1,0,3,2.00912E+13,2.01308E+13,64,1344,25,14,0,0,0,42,3,0,17,2,0.411985187,297,1
unknown,3,3,0,2.00605E+13,2.01709E+13,1226,4133,151,1159,6,0,0,1,0,2,3,1187,0.865617488,412,0
male,1,3,2,2.00705E+13,2.01706E+13,1467,3689,258,1057,19,0,0,25,2,9,9,1389,1.005226945,817,1
unknown,1,3,3,2.00705E+13,2.01611E+13,1953,3487,211,433,31,0,0,343,8,89,164,1334,1.481654138,1596,1
male,1,2,1,2.01303E+13,2.01706E+13,253,1557,102,183,4,0,0,16,7,8,2,210,0.982449109,752,1
unknown,3,2,2,2.01701E+13,2.01709E+13,308,246,118,78,2,0,0,4,0,0,0,134,0.915024129,978,0
unknown,1,0,0,2.01412E+13,2.01705E+13,51,907,8,9,2,0,0,1,5,0,4,41,1.865008032,1277,1
unknown,3,3,0,2.01605E+13,2.01709E+13,1401,491,203,320,11,0,0,10,1,4,4,1312,0.865617488,412,0
male,3,3,3,2.01206E+13,2.01708E+13,1502,1886,357,466,15,0,0,121,5,72,35,1171,1.481654138,1596,1
unknown,3,0,1,2.01408E+13,2.0141E+13,77,68,3,4,1,0,0,76,0,0,0,1,1.057149316,1074,0
male,1,3,1,2.00404E+13,2.01503E+13,1367,3998,175,828,33,0,0,18,124,38,19,1158,0.66167318,477,1
male,1,1,1,2.00606E+13,2.01604E+13,173,3593,41,70,18,0,0,4,0,0,13,118,0.997535302,994,1
male,1,2,3,2.00611E+13,2.01706E+13,685,3880,288,504,4,0,0,21,32,37,24,543,0.831953525,917,1
male,1,0,3,2.00905E+13,2.01407E+13,81,1916,15,13,1,0,0,39,3,1,5,15,0.411985187,297,1
unknown,3,2,0,2.00604E+13,2.01308E+13,357,2683,237,37,0,0,0,1,1,13,3,326,1.204403165,647,0
unknown,3,1,0,2.01408E+13,2.01409E+13,210,40,13,4,0,0,0,207,0,0,0,2,1.29126263,974,0
unknown,3,1,1,2.00507E+13,2.01311E+13,107,3025,49,73,3,0,0,3,0,3,0,94,0.997535302,994,0
unknown,3,2,3,2.00712E+13,2.01208E+13,522,1683,127,115,0,0,0,55,2,36,29,331,0.831953525,917,0
unknown,3,1,1,2.0111E+13,2.01709E+13,181,2165,73,116,0,0,0,5,2,0,2,170,0.997535302,994,0
unknown,1,2,0,2.01112E+13,2.01703E+13,230,1934,58,155,0,0,0,4,10,0,0,212,1.204403165,647,1
male,3,3,1,2.00603E+13,2.01709E+13,12081,4205,1293,5801,31,2,0,52,98,263,684,10715,0.66167318,477,1
male,3,1,2,2.01012E+13,2.01707E+13,206,2430,37,25,1,0,0,4,0,1,4,194,1.027717097,841,1
unknown,3,2,2,2.00508E+13,2.01705E+13,501,4314,56,217,7,0,0,44,66,33,21,335,0.915024129,978,0
unknown,3,1,2,2.01403E+13,2.01409E+13,105,168,22,16,3,0,0,9,0,0,6,54,1.027717097,841,0
male,1,2,3,2.01212E+13,2.01707E+13,501,1674,163,80,36,0,0,8,0,1,4,476,0.831953525,917,1
male,3,3,2,2.0081E+13,2.01612E+13,1308,3010,196,424,73,0,0,16,0,0,0,1178,1.005226945,817,1
unknown,1,1,1,2.00801E+13,2.01702E+13,119,3329,31,28,7,0,0,11,0,0,3,105,0.997535302,994,1
unknown,1,1,3,2.01306E+13,2.01405E+13,127,315,16,54,0,0,0,37,3,0,2,69,0.594368208,493,1
male,3,2,1,2.01011E+13,2.01209E+13,424,648,79,38,0,0,0,5,0,0,0,400,0.982449109,752,1
unknown,3,3,2,2.00808E+13,2.0171E+13,15505,3347,1600,3983,165,0,0,166,75,80,37,14554,1.005226945,817,0
unknown,1,0,0,2.00811E+13,2.01603E+13,65,2677,12,13,2,0,0,1,0,5,0,57,1.865008032,1277,1
unknown,1,2,3,2.00805E+13,2.01201E+13,452,1336,110,176,37,0,0,51,6,29,11,282,0.831953525,917,1
male,3,3,0,2.00412E+13,2.0171E+13,12083,4677,1280,4863,250,0,0,3,113,198,216,10640,0.865617488,412,1
male,3,2,3,2.00502E+13,2.01506E+13,576,3773,162,315,62,0,0,16,20,22,48,455,0.831953525,917,1
male,1,3,1,2.0111E+13,2.01704E+13,8402,2004,789,466,58,0,0,6,4,58,72,7440,0.66167318,477,1
unknown,3,0,3,2.01305E+13,2.01305E+13,66,6,4,31,0,0,0,16,0,2,0,48,0.411985187,297,0
unknown,3,0,1,2.01408E+13,2.01604E+13,60,615,5,6,1,0,0,45,0,0,0,15,1.057149316,1074,0
female,2,0,3,2.00708E+13,2.01301E+13,88,1975,15,5,0,0,0,80,1,0,3,0,0.411985187,297,2
unknown,1,0,1,2.01205E+13,2.01206E+13,76,29,5,27,0,0,0,1,1,0,1,6,1.057149316,1074,1
unknown,1,1,3,2.00612E+13,2.01212E+13,193,2196,80,79,2,0,0,46,4,41,29,64,0.594368208,493,1
male,1,2,2,2.00708E+13,2.01612E+13,673,3407,110,77,13,0,0,38,1,2,0,630,0.915024129,978,1
unknown,3,3,1,2.01005E+13,2.01709E+13,3693,2681,705,104,1,0,0,19,0,0,277,267,0.66167318,477,0
male,3,2,0,2.01001E+13,2.01708E+13,255,2762,94,114,2,0,0,1,5,5,2,237,1.204403165,647,1
unknown,1,2,1,2.01408E+13,2.01603E+13,314,580,67,8,0,0,0,302,0,0,1,8,0.982449109,752,1
unknown,3,2,2,2.01009E+13,2.01512E+13,287,1910,76,52,8,0,0,38,0,4,3,228,0.915024129,978,0
unknown,3,2,3,2.00812E+13,2.01704E+13,412,3019,206,266,129,0,0,10,4,6,2,361,0.831953525,917,0
male,1,2,3,2.01011E+13,2.01204E+13,231,527,37,114,1,0,0,65,6,0,8,145,0.831953525,917,1
unknown,1,1,2,2.00602E+13,2.01512E+13,142,3590,26,49,0,0,0,2,1,5,0,131,1.027717097,841,1
male,3,0,0,2.0051E+13,2.01512E+13,55,3699,22,21,4,0,0,7,3,0,1,43,1.865008032,1277,1
male,1,1,1,2.01102E+13,2.01501E+13,137,1438,27,51,2,0,0,4,3,7,10,113,0.997535302,994,1
male,1,3,2,2.01406E+13,2.01709E+13,969,1190,328,233,5,0,0,6,0,2,1,927,1.005226945,817,1
unknown,3,3,2,2.00802E+13,2.01709E+13,7216,3508,1143,884,179,4,0,9,18,13,31,6259,1.005226945,817,0
unknown,1,0,2,2.01306E+13,2.01401E+13,83,215,12,20,2,0,0,13,7,0,6,34,0.800528377,664,1
unknown,3,3,1,2.00911E+13,2.0171E+13,21180,2869,1686,2489,231,0,0,949,32,312,98,18768,0.66167318,477,0
unknown,1,2,0,2.00806E+13,2.01207E+13,243,1482,24,40,13,0,0,1,0,0,1,241,1.204403165,647,1
unknown,1,0,0,2.01409E+13,2.0141E+13,72,29,16,36,6,0,0,1,0,0,0,63,1.865008032,1277,1
unknown,3,0,1,2.00708E+13,2.01401E+13,89,2332,10,33,5,0,0,9,0,2,0,76,1.057149316,1074,0
male,3,1,1,2.01201E+13,2.01704E+13,196,1946,50,105,30,0,0,4,4,8,1,172,0.997535302,994,1
male,3,2,3,2.00603E+13,2.01707E+13,654,4153,212,234,10,0,0,11,0,33,23,552,0.831953525,917,1
unknown,3,2,2,2.01407E+13,2.01709E+13,607,1179,99,245,35,0,0,15,0,0,0,577,0.915024129,978,0
unknown,3,3,1,2.00711E+13,2.01709E+13,1711,3608,524,926,16,0,0,9,13,0,0,1685,0.66167318,477,0
male,3,2,3,2.01206E+13,2.01401E+13,302,583,76,134,1,0,0,65,7,46,34,123,0.831953525,917,1
unknown,3,0,0,2.01302E+13,2.01302E+13,64,5,5,14,0,0,0,4,0,0,0,13,1.865008032,1277,0
male,3,1,2,2.01303E+13,2.01607E+13,188,1217,99,42,0,0,0,12,9,15,9,142,1.027717097,841,1
unknown,3,3,3,2.00712E+13,2.01709E+13,941,3565,251,712,2,0,0,30,93,0,217,402,1.481654138,1596,0
unknown,3,1,2,2.00508E+13,2.01702E+13,146,4189,19,46,10,1,0,11,12,2,7,112,1.027717097,841,0
unknown,3,1,2,2.00506E+13,2.01503E+13,128,3563,102,110,0,0,0,1,0,0,0,127,1.027717097,841,0
unknown,2,0,1,2.0141E+13,2.01602E+13,84,491,11,5,0,0,0,11,0,32,0,41,1.057149316,1074,2
male,1,1,2,2.00611E+13,2.01707E+13,166,3886,76,73,1,0,0,5,0,3,0,150,1.027717097,841,1
unknown,3,1,2,2.0071E+13,2.01208E+13,136,1776,19,14,2,0,0,73,0,0,2,59,1.027717097,841,0
unknown,1,3,3,2.00605E+13,2.01707E+13,1451,4056,288,495,36,0,0,45,24,86,88,1121,1.481654138,1596,1
male,3,2,2,2.00712E+13,2.01708E+13,315,3536,155,144,5,0,0,4,5,5,1,230,0.915024129,978,1
male,3,2,0,2.00611E+13,2.01311E+13,823,2558,306,191,13,0,0,6,0,17,4,773,1.204403165,647,1
