Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-05-08,PearceRAAF,14.7,21.5,7.4,NA,6.5,W,52,WSW,WSW,20,31,62,48,1013.3,1014.5,2,5,18,20.4,Yes,NA
2012-05-11,PearceRAAF,10.5,23,0.2,NA,9.6,NA,NA,S,E,9,7,67,42,1024.3,1021.4,1,3,16.4,22.6,No,NA
2012-05-12,PearceRAAF,14.3,26.9,NA,NA,9.4,NE,54,ENE,ENE,31,13,50,27,1018.7,1015.2,NA,NA,17.9,26.6,NA,NA
2012-06-21,PearceRAAF,2.4,15.4,9.6,NA,8.8,NA,NA,SSE,SE,2,9,95,48,1028.2,1028.2,0,1,5.8,14.8,Yes,NA
2012-06-22,PearceRAAF,1.7,16.1,NA,NA,8.6,ENE,24,NA,ENE,0,11,93,51,1033.6,1031.1,0,3,6.2,15.6,NA,NA
2012-06-23,PearceRAAF,2.6,17,NA,NA,6.8,NA,NA,WNW,E,6,15,87,46,1032.9,1029.5,NA,NA,8.7,16,NA,NA
2012-07-02,PearceRAAF,5.2,19.6,0,NA,9.3,NA,NA,ENE,NA,9,NA,59,NA,1028.6,NA,2,NA,13,NA,No,NA
2012-07-11,PearceRAAF,7.4,16.7,4.8,NA,6.4,SE,37,S,ESE,11,15,96,53,1015.1,1016.6,7,5,7.8,16.5,Yes,NA
2012-07-12,PearceRAAF,3.6,NA,NA,NA,7.8,NA,NA,SW,SSW,7,15,89,53,1027.5,1025.2,0,6,7.3,14.7,NA,NA
2012-07-17,PearceRAAF,3.7,16.3,3.6,NA,7.2,NA,NA,NE,S,6,17,95,52,1027,1025.7,8,3,8.9,15.7,Yes,NA
2012-07-18,PearceRAAF,4.1,16,NA,NA,9.2,NA,NA,WSW,ESE,6,11,69,42,1030.9,1027.4,0,0,10.2,15.4,NA,NA
2012-07-20,PearceRAAF,4,21.9,0,NA,9.4,ENE,24,ESE,NNE,9,6,59,26,1028.1,1025.5,0,0,12.4,20.8,No,NA
2012-07-21,PearceRAAF,5.9,22.2,NA,NA,9.3,NA,NA,S,ESE,6,17,35,32,1026.5,1022.7,NA,NA,14.8,21.4,NA,NA
2012-08-31,PearceRAAF,7,22.4,0,NA,5.4,WNW,41,NNE,WNW,15,20,46,83,1014.5,1012.3,2,2,17.1,19.2,No,NA
2012-09-01,PearceRAAF,10,20,NA,NA,10.1,WSW,31,N,WSW,7,19,84,49,1019.6,1018.5,NA,NA,15.4,19.9,NA,NA
2012-09-21,PearceRAAF,12.3,22.9,1,NA,3.1,NW,83,NNW,WNW,31,48,77,90,1010.9,1008.9,4,7,18.3,15.8,No,NA
2012-09-22,PearceRAAF,9.2,18,NA,NA,8.5,W,46,SW,SW,26,28,67,46,1019.9,1021.3,2,1,15.7,16.2,NA,NA
2012-10-05,PearceRAAF,4.8,22.5,0,NA,11.8,E,39,E,SSE,20,20,55,29,1023.1,1019.9,0,NA,15.8,21.4,No,NA
2012-10-06,PearceRAAF,10.4,29.1,NA,NA,11.8,ENE,57,NE,W,19,22,45,34,1015.6,1012.7,NA,NA,18.1,24,NA,NA
2012-10-19,PearceRAAF,9.3,25,0,NA,11.7,W,44,WSW,WSW,9,24,59,53,1018.5,1017.9,4,1,20.4,22,No,NA
2012-10-20,PearceRAAF,8.2,30.3,NA,NA,12.1,E,39,E,NNE,22,9,54,21,1019.3,1014.7,NA,NA,20.7,28.9,NA,NA
2012-11-02,PearceRAAF,12.4,25.5,0,NA,11,W,50,W,W,24,33,51,46,1012,1011.3,4,8,21.4,22.3,No,NA
2012-11-03,PearceRAAF,10,23,NA,NA,4.7,NA,NA,NNW,NNW,28,24,47,88,1009.2,1007,NA,8,21.6,17.9,NA,NA
2013-01-06,PearceRAAF,21.3,34.3,0,NA,6,NNE,65,NNE,ENE,35,11,47,43,1010.6,1010,NA,NA,31.5,31.6,No,NA
2013-01-07,PearceRAAF,23.6,37.8,NA,NA,3.3,NW,48,SE,E,11,19,83,28,1012.2,1009.8,2,NA,25.3,36.8,NA,NA
2013-01-08,PearceRAAF,25.3,41.1,NA,NA,9.2,E,50,NNE,WSW,9,35,31,42,1010.7,1008.3,NA,NA,33.1,33.1,NA,NA
2013-01-09,PearceRAAF,21.6,29.7,NA,NA,11.8,SW,48,S,SSW,24,31,59,44,1009.7,1008.1,NA,NA,25.4,27.1,NA,NA
2013-01-10,PearceRAAF,14.4,28.9,NA,NA,13.1,SW,44,SSE,SSW,20,28,49,38,1010.3,1007.3,NA,NA,22.5,27.2,NA,NA
2013-01-11,PearceRAAF,15.2,32.3,NA,NA,12.8,S,41,SE,SE,19,20,50,25,1011,1007.4,NA,NA,21.8,31.2,NA,NA
2013-01-12,PearceRAAF,20.3,35.4,NA,NA,10.4,E,57,ESE,SE,22,22,42,28,1009.1,1006.7,NA,NA,25.3,33.8,NA,NA
2013-01-13,PearceRAAF,21.9,28,NA,NA,0.4,ENE,50,E,ESE,20,19,61,61,1012.1,1009.5,NA,NA,24,25.4,NA,NA
2013-03-08,PearceRAAF,18.9,34,0,NA,11.7,E,52,E,SE,19,15,52,25,1016.1,1012,0,NA,23.1,32.3,No,NA
2013-03-09,PearceRAAF,19.8,35.2,NA,NA,7.8,E,50,E,ENE,28,17,45,24,1014.5,1011,NA,NA,25.8,34,NA,NA
2013-04-12,PearceRAAF,21.2,25.5,0.4,NA,0,E,35,E,SE,17,9,53,77,1015.7,1014.7,8,8,24.8,23.2,No,NA
2013-04-13,PearceRAAF,19.5,28.4,NA,NA,0.4,E,30,S,ESE,13,2,76,54,1016,1013.5,3,NA,21.4,27,NA,NA
2013-04-19,PearceRAAF,17.5,27.8,0,NA,5.5,WSW,28,S,W,7,17,73,43,1013.8,1013,NA,1,21.2,26.4,No,NA
2013-04-20,PearceRAAF,14.4,23.5,NA,NA,7.8,SW,44,S,SSW,15,28,79,50,1018.6,1017.4,4,NA,18.9,21.4,NA,NA
2013-05-10,PearceRAAF,12.2,20.4,4.6,NA,7.7,WSW,46,N,WSW,9,28,79,62,1018.9,1018.5,4,4,15.2,17.6,Yes,NA
2013-05-11,PearceRAAF,13.5,20.3,NA,NA,7,SSW,39,SSE,S,11,22,84,44,1025.3,1025,4,NA,16.2,19.5,NA,NA
2013-05-17,PearceRAAF,12.2,20.9,1.9,NA,6.2,WSW,33,NNW,WSW,9,20,85,54,1016.3,1016.1,6,7,15.8,19,Yes,NA
2013-05-18,PearceRAAF,8.6,20.7,NA,NA,4.4,SSE,24,SSE,SW,4,6,78,49,1018.6,1014.9,NA,1,14,19.4,NA,NA
2013-06-07,PearceRAAF,5.6,21.2,0.1,NA,8.4,N,33,NA,NNW,0,11,82,36,1025.4,1020.9,1,4,13.6,20.8,No,NA
2013-06-08,PearceRAAF,3.6,21.5,NA,NA,5.9,WSW,31,NW,WSW,6,20,85,62,1020.5,1018,NA,1,11.2,19.3,NA,NA
2013-06-14,PearceRAAF,12.3,20.2,0,NA,6.2,ENE,41,ENE,NE,24,15,45,42,1015.2,1013.5,4,7,15.1,19.2,No,NA
2013-06-15,PearceRAAF,10.1,14.7,NA,NA,0.2,NA,NA,E,E,15,17,77,68,1019.3,1018,6,3,12.6,14.5,NA,NA
2013-06-21,PearceRAAF,6.1,20.4,0,NA,9.2,ENE,44,ENE,NNE,26,17,68,31,1024.8,1020.1,0,1,12.6,20.1,No,NA
2013-06-22,PearceRAAF,9.9,23.3,NA,NA,8.7,ENE,39,NNE,N,20,20,45,33,1018.4,1015.2,NA,NA,14.3,22.5,NA,NA
2013-07-26,PearceRAAF,12.1,17.6,10.4,NA,2.6,WNW,65,N,WNW,22,33,88,85,1007.1,1005.8,6,NA,13,12.3,Yes,NA
2013-07-27,PearceRAAF,9.6,18.6,NA,NA,6.4,W,70,WSW,SW,31,28,85,74,1007.9,1011.8,7,4,14.9,17,NA,NA
2013-08-02,PearceRAAF,6.9,20.5,0.2,NA,8.6,SW,22,ENE,SW,11,13,81,58,1027.7,1025.4,2,3,14.6,20,No,NA
2013-08-03,PearceRAAF,5.2,21.9,NA,NA,9.7,E,30,E,SSE,13,7,80,54,1026.9,1022.7,NA,NA,13.5,20.7,NA,NA
2013-08-09,PearceRAAF,10.8,20.4,4.6,NA,5,WSW,35,NNW,W,7,19,91,61,1019.1,1017.2,7,8,14.8,18.7,Yes,NA
2013-08-10,PearceRAAF,8.1,20,NA,NA,8.5,WNW,43,N,W,19,26,86,64,1018.2,1015.9,NA,8,14.8,18,NA,NA
2013-08-16,PearceRAAF,4.6,16.9,12,NA,7.1,WSW,52,NNW,WSW,7,22,83,71,1019,1017.4,6,7,11.9,14.7,Yes,NA
2013-08-17,PearceRAAF,10.7,18,NA,NA,6,WSW,39,NNW,WNW,9,13,80,84,1020.2,1019.4,NA,NA,14.4,15.6,NA,NA
2013-08-31,PearceRAAF,14.4,20.9,11.4,NA,5.7,NW,67,NW,WNW,20,43,91,68,1008.1,1009,8,NA,16.9,20.4,Yes,NA
2013-09-06,PearceRAAF,5.7,21.7,0,NA,10.3,E,44,S,SE,11,17,63,40,1024.9,1019.5,0,0,14.7,21.2,No,NA
2013-09-07,PearceRAAF,11.8,18.5,NA,NA,1.6,ESE,41,SSE,W,9,19,91,71,1015.4,1013.6,NA,NA,13,17.6,NA,NA
2013-09-13,PearceRAAF,12.3,20.8,0.6,NA,2.3,N,35,N,W,11,4,78,85,1016.6,1010.3,7,NA,16.1,16.8,No,NA
2013-09-14,PearceRAAF,11.3,16.2,NA,NA,2.9,SW,63,W,SW,26,30,91,86,1003.8,1005.2,NA,NA,14.7,14.6,NA,NA
2013-09-20,PearceRAAF,11.9,21.4,0,NA,5.5,WNW,56,NNW,W,30,24,84,83,1011.5,1011.4,NA,8,15.9,17.3,No,NA
2013-09-21,PearceRAAF,9,23.2,NA,NA,11,NW,50,N,WNW,19,22,73,57,1014.1,1010.2,NA,NA,17.3,22.1,NA,NA
2013-10-04,PearceRAAF,15.1,22.5,0,NA,5.7,WSW,37,SW,WSW,15,20,63,62,1018.3,1016.7,7,NA,18.9,21.3,No,NA
2013-10-05,PearceRAAF,10.9,23.4,NA,NA,7.8,W,50,NNW,NW,22,28,78,70,1016.1,1014,NA,NA,19.2,20.6,NA,NA
2013-10-11,PearceRAAF,8.8,NA,0,NA,6.5,WSW,50,W,W,24,30,61,60,1018.3,1015.6,5,7,19.2,19.6,No,NA
2013-10-12,PearceRAAF,10.4,18.8,NA,NA,9.8,S,35,S,SW,19,22,69,46,1021.8,1020.9,NA,NA,14.2,17.6,NA,NA
2013-10-18,PearceRAAF,10.9,23.5,0,NA,10.9,NNW,48,NW,WNW,6,22,60,50,1016,1012.6,5,3,19.1,22,No,NA
2013-10-19,PearceRAAF,16.3,22.1,NA,NA,0.4,W,44,NW,SSW,20,26,77,71,1011.7,1011.5,1,8,19.5,16,NA,NA
2013-11-22,PearceRAAF,20.9,32.4,2.3,NA,10.7,NE,50,ENE,W,24,24,68,48,1005.9,1005.2,8,6,21.4,27.4,Yes,NA
2013-11-23,PearceRAAF,14.1,29.5,NA,NA,12.4,WNW,43,NW,NW,11,24,62,41,1006.8,1004.8,2,NA,23.4,28,NA,NA
2013-11-30,PearceRAAF,14.2,25.2,4.8,NA,11.1,WNW,50,W,W,30,30,52,44,1007.7,1009.1,3,2,20.5,22.8,Yes,NA
2014-03-28,PearceRAAF,15.9,34.7,0,NA,10.9,E,48,N,WSW,7,28,54,24,1016.8,1011.6,0,1,23.7,34.5,No,NA
2014-03-29,PearceRAAF,16.2,26,NA,NA,2.3,W,52,N,WNW,13,28,80,51,1010.5,1008.3,3,6,20.2,25.1,NA,NA
2014-04-25,PearceRAAF,15.6,26,0,NA,7.8,WSW,28,N,S,17,7,72,34,1012.7,1011.1,NA,NA,18.8,25,No,NA
2014-04-26,PearceRAAF,15.8,23.7,NA,NA,1.2,ENE,46,ENE,E,28,9,67,60,1011.5,1006.3,8,8,20.1,23.6,NA,NA
2014-05-02,PearceRAAF,9,20.5,0,NA,8.8,E,41,SSE,E,11,11,60,33,1031.1,1027,6,NA,12.8,19.9,No,NA
2014-05-03,PearceRAAF,6.9,23.4,NA,NA,7.2,ESE,28,SE,E,15,9,65,45,1025.7,1020.6,NA,1,15.1,22.3,NA,NA
2014-05-09,PearceRAAF,12.6,23.1,4.4,NA,8.8,WNW,43,N,SW,20,22,85,65,1014.9,1014.4,4,3,16.6,21,Yes,NA
2014-05-10,PearceRAAF,12.5,23.1,NA,NA,5.9,WNW,37,N,N,17,9,86,78,1019.9,1018.3,2,8,17.2,18.9,NA,NA
2014-05-16,PearceRAAF,9.5,23,0,NA,7.1,WSW,26,WNW,WSW,6,20,90,58,1017.3,1016.5,3,8,15.7,21.6,No,NA
2014-05-17,PearceRAAF,7.9,23.8,NA,NA,9.2,W,28,S,W,4,17,92,53,1020.1,1017.8,NA,1,13.9,22.6,NA,NA
2014-05-23,PearceRAAF,14.5,21,35.4,NA,6.1,NW,65,NNW,WNW,13,31,85,59,1009.4,1008.6,1,7,15.7,19.7,Yes,NA
2014-05-24,PearceRAAF,13.8,20.6,NA,NA,2.7,NW,63,NW,WNW,15,37,82,63,1010.8,1009.6,7,7,17.7,18.8,NA,NA
2014-05-31,PearceRAAF,10.7,17.2,0,NA,1.1,NE,43,NE,NE,15,9,62,55,1021.9,1018.5,NA,NA,13.7,17,No,NA
2014-06-01,PearceRAAF,12.6,20.8,NA,NA,5.4,N,33,NNE,W,7,15,89,64,1018.9,1017.7,7,5,13.8,19.7,NA,NA
2014-06-20,PearceRAAF,12.4,20.6,11.8,NA,3.6,N,37,N,NNW,13,22,90,57,1021.2,1017.7,7,6,15.9,20.4,Yes,NA
2014-06-21,PearceRAAF,10.9,19.3,NA,NA,3.3,N,59,N,WSW,28,19,48,91,1011.4,1008.6,NA,8,15.7,15.6,NA,NA
2014-07-04,PearceRAAF,4.1,20.4,0,NA,5.5,W,44,N,N,17,22,66,58,1019.2,1017,3,8,12.2,19.3,No,NA
2014-07-05,PearceRAAF,9,22.3,NA,NA,9.1,NNE,33,NE,N,11,17,73,53,1021.4,1018.1,NA,NA,15.8,21.9,NA,NA
2014-07-11,PearceRAAF,8.2,17.9,0,NA,6.4,E,28,ENE,SE,9,13,71,48,1023,1021.8,4,NA,12.3,17.5,No,NA
2014-07-12,PearceRAAF,9.1,17,NA,NA,9.2,ENE,41,E,NE,15,9,75,51,1026.7,1023.5,NA,NA,11.4,16.3,NA,NA
2014-07-18,PearceRAAF,7.7,19.8,0,NA,9.4,ENE,43,ENE,NNE,22,17,61,42,1024.2,1019.9,1,NA,12.5,19.1,No,NA
2014-07-19,PearceRAAF,8.9,20.8,NA,NA,6.4,W,43,NNE,N,13,17,63,49,1017.4,1012.9,NA,NA,13.7,19.2,NA,NA
2014-07-25,PearceRAAF,10.9,20.1,0.4,NA,2.1,NNW,50,N,NW,15,28,88,63,1020.8,1018.2,5,8,14.4,17.9,No,NA
2014-07-26,PearceRAAF,13.2,18.8,NA,NA,2.5,N,52,N,WSW,33,11,85,89,1016,1016.5,8,8,15.7,15.2,NA,NA
2014-08-15,PearceRAAF,8.5,22.6,0,NA,9.9,ESE,28,E,S,13,7,58,45,1027.6,1024.7,1,NA,15.8,22.4,No,NA
2014-08-16,PearceRAAF,3.1,23.6,NA,NA,10,NNE,19,NNW,N,7,13,88,35,1023.8,1020,NA,NA,11.5,23.5,NA,NA
2014-08-28,PearceRAAF,10.4,25.5,0,NA,5.9,WNW,41,N,WNW,7,26,64,29,1017.1,1014.6,7,NA,16.6,24.6,No,NA
2014-08-29,PearceRAAF,12.8,23.5,NA,NA,4.2,NNW,61,NNW,NW,28,22,82,84,1014,1012.6,NA,8,19.4,18.8,NA,NA
2014-09-05,PearceRAAF,13.9,25.6,0.2,NA,7.5,E,41,NE,NNW,11,13,65,50,1012.8,1008,7,NA,17.7,25.1,No,NA
2014-09-06,PearceRAAF,13,22.7,NA,NA,3.5,NW,67,N,NW,28,41,82,65,1004.3,1003.8,8,8,19.7,20.5,NA,NA
2014-09-07,PearceRAAF,11.8,18.8,NA,NA,2.6,W,70,N,N,13,33,80,75,1010.1,1007.2,NA,8,15.1,17.2,NA,NA
2014-09-25,PearceRAAF,5.6,23.3,0,NA,10.8,W,44,S,W,2,20,80,59,1020.7,1018,6,1,14.7,21.5,No,NA
2014-09-26,PearceRAAF,9.3,23,NA,NA,10.9,WNW,39,N,WNW,19,20,72,50,1017,1012.6,3,5,18.1,22.6,NA,NA
2014-09-27,PearceRAAF,14.4,17.5,NA,NA,3.1,W,61,NNW,W,31,39,88,62,1006.2,1011.2,8,4,17.5,16.6,NA,NA
2014-09-28,PearceRAAF,11,20.3,NA,NA,6.2,W,43,SW,W,7,22,80,84,1017,1016.8,6,8,16.5,16.3,NA,NA
2014-10-03,PearceRAAF,9.5,22.7,0.1,NA,11.4,SW,33,S,SW,11,20,73,58,1019.2,1016.8,4,4,18,20.6,No,NA
2014-10-04,PearceRAAF,7.6,24.8,NA,NA,11.7,SSE,24,S,NW,11,9,72,40,1017.5,1012.7,NA,NA,18,23.7,NA,NA
2014-10-17,PearceRAAF,10.8,25.5,0,NA,8.3,SW,31,NNW,S,6,13,69,50,1015.6,1011.8,4,NA,19.8,24.3,No,NA
2014-10-18,PearceRAAF,14.9,23.6,NA,NA,7.7,ESE,59,SE,ESE,22,30,70,61,1010.5,1009.3,6,7,19.6,20.5,NA,NA
2014-10-25,PearceRAAF,10.1,23.5,0,NA,5.3,WSW,39,WSW,WSW,24,24,66,59,1017.9,1017.8,8,8,19.1,21.6,No,NA
2014-12-11,PearceRAAF,17.3,35.6,0,NA,13.4,E,57,E,SSE,35,15,45,17,1015,1010.1,0,0,24.8,33.9,No,NA
2014-12-12,PearceRAAF,12.5,27.7,NA,NA,11.1,WSW,50,S,SW,24,35,70,50,1012.7,1012.3,8,NA,22.3,24.8,NA,NA
2014-12-13,PearceRAAF,11.4,28.7,NA,NA,13,WSW,43,ESE,SW,19,30,47,37,1018.7,1014.7,NA,NA,19.8,25.6,NA,NA
2014-12-14,PearceRAAF,10.9,30.7,NA,NA,13.3,WSW,39,SSW,SW,9,24,37,30,1014.7,1011.2,NA,NA,23.6,27.8,NA,NA
2014-12-15,PearceRAAF,13.6,25.4,NA,NA,8.9,SW,48,S,SW,11,30,59,52,1013.6,1012,8,8,19.1,22.3,NA,NA
2014-12-16,PearceRAAF,8.9,26.8,NA,NA,13.4,SW,41,SSE,WSW,13,28,51,38,1014.4,1010.9,8,NA,20.6,24.9,NA,NA
2014-12-17,PearceRAAF,10.5,26.8,NA,NA,12.3,SW,43,S,SW,19,26,50,39,1012.8,1011.1,NA,NA,19.4,24.4,NA,NA
2014-12-18,PearceRAAF,11.4,33.2,NA,NA,13.4,E,52,E,WSW,28,7,45,16,1017,1012.7,NA,NA,22.3,31.5,NA,NA
2014-12-19,PearceRAAF,14.2,41,NA,NA,13.2,SW,52,ENE,SE,19,9,27,14,1012,1005.7,NA,NA,30,40.4,NA,NA
2014-12-20,PearceRAAF,18.7,29.4,NA,NA,13,WSW,50,W,SW,19,30,62,50,1008.1,1008.4,NA,NA,25.8,27.9,NA,NA
2014-12-21,PearceRAAF,13.9,31.1,NA,NA,13.2,ESE,43,SE,S,22,22,50,38,1017,1013.6,NA,NA,22.3,28.4,NA,NA
2014-12-22,PearceRAAF,16.4,31.9,NA,NA,13.1,SSW,50,E,SSW,15,33,53,33,1016.7,1013.1,NA,NA,24.4,30.3,NA,NA
2014-12-23,PearceRAAF,16,33.1,NA,NA,12.8,ESE,78,E,SE,37,22,48,23,1016.8,1014.5,NA,NA,22.8,31.9,NA,NA
2014-12-24,PearceRAAF,16.6,33.3,NA,NA,13.3,E,69,E,SE,28,24,47,25,1018.6,1015.4,NA,NA,23.1,31.8,NA,NA
2014-12-25,PearceRAAF,15.7,32.6,NA,NA,13.3,NA,NA,E,SSE,24,26,30,20,1021.2,1017.8,NA,NA,22.8,31.1,NA,NA
2014-12-26,PearceRAAF,15.1,34.3,NA,NA,13.3,NA,NA,NA,ESE,NA,15,NA,15,NA,1015.3,NA,NA,NA,33,NA,NA
2014-12-27,PearceRAAF,16.2,37,NA,NA,13.3,SW,44,ENE,SW,17,30,26,14,1016.8,1012.7,NA,NA,27.7,35.4,NA,NA
2014-12-28,PearceRAAF,13.5,34.2,NA,NA,13.2,SSW,43,SSE,SW,15,28,32,30,1016.3,1014,NA,NA,26.5,32,NA,NA
2014-12-29,PearceRAAF,14.8,37.4,NA,NA,13.3,E,48,E,S,19,11,38,15,1016.1,1011.8,NA,NA,27.1,36.3,NA,NA
2014-12-30,PearceRAAF,18,43.4,NA,NA,11.4,ENE,56,NE,WSW,24,22,17,14,1009.4,1007.9,NA,NA,32.8,36.5,NA,NA
2015-07-08,PearceRAAF,7.2,15,1.8,NA,9.5,SSE,41,SSE,SSE,7,17,95,49,1026.3,1024.1,NA,4,9.1,14.3,Yes,NA
2015-07-09,PearceRAAF,0.2,14.6,NA,NA,9.2,NA,NA,S,SSW,6,9,91,52,1029.5,1025.9,NA,NA,4.6,14,NA,NA
2015-09-15,PearceRAAF,9.3,17.6,0.2,NA,9.5,NA,NA,ESE,SE,24,15,59,44,1028.8,1025.4,5,1,12.2,16.8,No,NA
2016-01-28,PearceRAAF,17.5,NA,0,NA,11.9,NA,NA,E,NA,28,NA,53,NA,1016,NA,NA,NA,23.4,NA,No,NA
2016-09-16,PearceRAAF,5.5,16.9,3.6,NA,10.2,NA,NA,SSW,SSE,15,17,71,45,1021.1,1020.4,NA,NA,11.1,16.1,Yes,NA
2016-10-09,PearceRAAF,10.2,18.3,8,NA,6.7,WSW,46,WSW,WSW,24,31,91,52,1022.1,1022.1,8,5,13.1,16.7,Yes,NA
2016-10-10,PearceRAAF,8.2,20.8,NA,NA,11.7,NA,NA,ESE,ESE,22,13,54,43,1029.4,1026.1,NA,NA,15,20.3,NA,NA
2017-01-17,PearceRAAF,16.1,31.9,0,NA,13.2,NA,NA,ESE,SE,22,22,42,27,1014.1,1010.5,NA,NA,22.5,30.4,No,NA
2017-01-24,PearceRAAF,11.4,35.4,0,NA,13.2,NA,NA,E,ESE,28,7,39,17,1017.3,1013.9,NA,NA,23,33.4,No,NA
2017-04-21,PearceRAAF,10.8,30.2,0,NA,10,NA,NA,NE,SSW,15,7,58,29,1020,1016.6,NA,1,21.9,29.2,No,NA
2017-05-30,PearceRAAF,12.2,25.9,0,NA,8.2,NA,NA,NNE,WNW,9,17,46,31,1022.9,1019.9,NA,NA,17.5,25,No,NA
2017-06-20,PearceRAAF,6.4,NA,0,NA,9.1,NA,NA,SSE,NW,9,20,73,38,1019.4,1015.8,NA,NA,15.7,22.7,No,NA
2009-02-05,SalmonGums,13.9,NA,0,NA,NA,NA,NA,E,ENE,17,13,76,52,NA,NA,NA,NA,18,25.6,No,NA
2010-05-23,SalmonGums,12,NA,7.4,NA,NA,NA,NA,W,NA,26,NA,65,NA,NA,NA,NA,NA,13.2,NA,Yes,NA
2010-06-01,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-02,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-05,SalmonGums,NA,NA,0,NA,NA,ESE,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
2010-06-06,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-07,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-08,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-09,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-10,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,ENE,NA,4,NA,60,NA,NA,NA,NA,NA,13.7,NA,NA
2010-06-14,SalmonGums,9.1,22.6,0,NA,NA,N,48,N,W,28,19,37,35,NA,NA,NA,NA,13.1,20.2,No,NA
2010-06-15,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-16,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-17,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-18,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-19,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-20,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-21,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-22,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-23,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-24,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-25,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-26,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-27,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-28,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-29,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-30,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-07-01,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-07-02,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-07-03,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-07-04,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-07-05,SalmonGums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
